card_id,transaction_id
C09241-K2,3041965
C03019-K2,3041983
C11539-K2,3042013
C09241-K2,3042016
C07562-K2,3042039
C09241-K2,3042054
C09241-K2,3042106
C12258-K2,3042125
C12258-K2,3042127
C06744-K2,3042137
C06549-K1,3042256
C00889-K2,3042294
C11919-K2,3042308
C10139-K1,3042445
C01719-K1,3042475
C10010-K1,3042486
C03933-K1,3042493
C11923-K2,3042525
C12861-K1,3042529
C00854-K2,3042612
C11923-K2,3042624
C06026-K2,3042657
C05302-K1,3042723
C09206-K2,3042842
C06026-K2,3042847
C00854-K2,3042873
C06906-K1,3042956
C03040-K2,3043036
C04046-K2,3043063
C05289-K2,3043064
C12011-K1,3043135
C12111-K1,3043141
C11847-K2,3043166
C11309-K1,3043181
C06210-K1,3043204
C06855-K1,3043251
C05245-K2,3043453
C13249-K1,3043482
C07867-K2,3043492
C01119-K2,3043516
C03218-K2,3043517
C09241-K2,3043521
C07847-K2,3043573
C07867-K2,3043577
C00329-K2,3043628
C06257-K1,3043635
C09471-K2,3043682
C09800-K2,3043718
C00889-K2,3043733
C06464-K1,3043790
C13372-K1,3043893
C05381-K2,3043896
C11923-K2,3043950
C12942-K2,3043982
C12703-K1,3044042
C04709-K2,3044053
C00294-K2,3044146
C05704-K2,3044174
C13447-K1,3044199
C02882-K1,3044202
C02147-K2,3044355
C09800-K2,3044501
C08489-K2,3044512
C11597-K2,3044575
C03360-K1,3044601
C13447-K1,3044647
C08947-K1,3044684
C12094-K2,3044693
C13447-K1,3044712
C13249-K1,3044730
C11865-K1,3044734
C00854-K2,3044787
C00854-K2,3044802
C10010-K1,3044811
C00854-K2,3044818
C02708-K1,3044819
C07841-K1,3044927
C09241-K2,3044973
C01864-K1,3044987
C10308-K1,3045144
C05986-K2,3045204
C11923-K2,3045227
C05381-K2,3045324
C08831-K1,3045400
C10273-K1,3045489
C05289-K2,3045506
C09800-K2,3045523
C03550-K1,3045564
C05289-K2,3045598
C05031-K2,3045627
C03278-K2,3045664
C13058-K2,3045671
C03278-K2,3045696
C04597-K2,3045743
C02971-K1,3045744
C13058-K2,3045793
C07149-K2,3045895
C12897-K1,3045905
C00952-K1,3045915
C06630-K2,3045925
C11031-K2,3045976
C00076-K1,3046054
C05031-K2,3046077
C04125-K2,3046096
C11847-K2,3046099
C01109-K2,3046178
C09657-K2,3046216
C12897-K1,3046229
C02716-K2,3046234
C08962-K2,3046235
C08489-K2,3046251
C08489-K2,3046298
C05307-K2,3046299
C07981-K1,3046328
C05031-K2,3046352
C10837-K2,3046367
C13249-K1,3046390
C09933-K2,3046450
C13249-K1,3046485
C00854-K2,3046510
C01954-K1,3046516
C00854-K2,3046577
C13364-K1,3046673
C09657-K2,3046713
C07855-K1,3046725
C13447-K1,3046741
C07855-K1,3046760
C02147-K2,3046764
C10955-K2,3046768
C03278-K2,3046901
C05031-K2,3046974
C10585-K2,3047100
C10955-K2,3047141
C03040-K2,3047183
C01104-K2,3047193
C08945-K2,3047204
C13447-K1,3047248
C03040-K2,3047249
C09800-K2,3047260
C12598-K2,3047270
C09800-K2,3047283
C11970-K1,3047296
C13447-K1,3047302
C05381-K2,3047306
C05381-K2,3047319
C11970-K1,3047320
C09800-K2,3047327
C05381-K2,3047367
C05381-K2,3047402
C03285-K2,3047510
C13249-K1,3047564
C04034-K2,3047565
C13249-K1,3047569
C03218-K2,3047588
C11847-K2,3047589
C13447-K1,3047732
C11000-K2,3047737
C00259-K1,3047784
C11000-K2,3047789
C11001-K1,3047859
C11916-K1,3047890
C13450-K1,3047896
C11352-K1,3047903
C11919-K2,3047922
C05031-K2,3048069
C12166-K2,3048101
C05203-K1,3048163
C01721-K2,3048211
C00854-K2,3048217
C02780-K2,3048224
C04346-K2,3048324
C05031-K2,3048347
C10308-K1,3048357
C00854-K2,3048377
C01109-K2,3048417
C10308-K1,3048431
C00854-K2,3048453
C11352-K1,3048500
C03285-K2,3048522
C05031-K2,3048549
C03285-K2,3048565
C06464-K1,3048593
C06464-K1,3048599
C04865-K1,3048615
C13249-K1,3048623
C11509-K2,3048717
C01846-K1,3048759
C01846-K1,3048769
C07990-K1,3048790
C01333-K2,3048808
C07981-K1,3048830
C11509-K2,3048886
C11859-K1,3048906
C04125-K2,3048911
C12897-K1,3049000
C10308-K1,3049087
C09274-K1,3049113
C10308-K1,3049124
C04125-K2,3049146
C11702-K1,3049153
C09259-K1,3049154
C05031-K2,3049240
C12942-K2,3049242
C02740-K1,3049301
C05381-K2,3049312
C05381-K2,3049381
C02466-K1,3049397
C09443-K1,3049402
C03999-K1,3049469
C07149-K2,3049481
C07149-K2,3049515
C02589-K1,3049541
C08945-K2,3049662
C12942-K2,3049668
C00889-K2,3049679
C11847-K2,3049742
C01226-K1,3049796
C01856-K1,3049939
C00889-K2,3049942
C04269-K1,3049972
C06658-K1,3049979
C06728-K1,3050005
C09657-K2,3050009
C03575-K2,3050012
C13372-K1,3050173
C05678-K1,3050248
C02250-K2,3050277
C00912-K1,3050288
C01656-K1,3050290
C08587-K1,3050325
C02902-K2,3050343
C03517-K1,3050374
C02902-K2,3050409
C02902-K2,3050443
C02902-K2,3050465
C02902-K2,3050476
C04125-K2,3050537
C05031-K2,3050674
C13171-K2,3050677
C04108-K2,3050732
C05289-K2,3050740
C07513-K1,3050791
C12111-K1,3050874
C11958-K1,3050930
C04248-K2,3050950
C09933-K2,3051040
C03558-K1,3051107
C05797-K1,3051166
C05381-K2,3051178
C10422-K2,3051231
C03040-K2,3051436
C04125-K2,3051448
C04125-K2,3051482
C05031-K2,3051543
C04034-K2,3051610
C06224-K2,3051659
C04046-K2,3051700
C11637-K1,3051701
C11637-K1,3051775
C03042-K1,3051990
C05410-K1,3052046
C00854-K2,3052059
C11709-K2,3052128
C11416-K2,3052144
C09791-K1,3052199
C03218-K2,3052263
C08994-K1,3052328
C10266-K1,3052389
C06166-K1,3052533
C03040-K2,3052552
C00978-K1,3052562
C02354-K2,3052607
C06031-K2,3052640
C02147-K2,3052642
C00952-K1,3052649
C05127-K1,3052652
C02147-K2,3052676
C03288-K1,3052718
C00750-K2,3052726
C02354-K2,3052737
C01987-K1,3052755
C08614-K1,3052786
C11923-K2,3052803
C04125-K2,3052914
C01525-K2,3052972
C01435-K1,3052987
C01109-K2,3053031
C01104-K2,3053034
C05977-K1,3053046
C04146-K1,3053173
C05031-K2,3053176
C04072-K2,3053193
C04597-K2,3053196
C04072-K2,3053198
C04072-K2,3053199
C04072-K2,3053215
C00750-K2,3053244
C11958-K1,3053265
C11958-K1,3053269
C03066-K1,3053272
C13364-K1,3053316
C04125-K2,3053362
C09657-K2,3053413
C08450-K2,3053433
C04650-K1,3053450
C00051-K1,3053486
C12094-K2,3053521
C05031-K2,3053549
C08962-K2,3053612
C08746-K1,3053763
C00768-K2,3053799
C05031-K2,3053821
C12132-K2,3053851
C01525-K2,3053856
C06224-K2,3053895
C11798-K1,3054022
C03218-K2,3054102
C04108-K2,3054202
C09657-K2,3054231
C02147-K2,3054242
C00854-K2,3054283
C02147-K2,3054316
C04046-K2,3054323
C05381-K2,3054340
C01116-K2,3054354
C02444-K1,3054392
C07212-K2,3054416
C11509-K2,3054432
C09800-K2,3054501
C11509-K2,3054521
C06220-K1,3054524
C04597-K2,3054546
C09800-K2,3054556
C09800-K2,3054560
C03184-K1,3054665
C07164-K1,3054725
C09800-K2,3054797
C09800-K2,3054874
C13389-K1,3054887
C05031-K2,3054905
C07336-K1,3054907
C09800-K2,3054928
C05031-K2,3054937
C04108-K2,3055020
C11031-K2,3055045
C00426-K2,3055096
C00426-K2,3055155
C01138-K2,3055162
C06006-K1,3055216
C00854-K2,3055259
C04775-K1,3055261
C12681-K1,3055316
C09933-K2,3055339
C02147-K2,3055352
C09933-K2,3055384
C13410-K1,3055394
C09933-K2,3055413
C13410-K1,3055439
C05128-K1,3055441
C02147-K2,3055473
C03218-K2,3055519
C04549-K1,3055591
C00854-K2,3055626
C09666-K2,3055680
C01525-K2,3055727
C00094-K3,3055728
C01525-K2,3055764
C13440-K2,3055769
C05031-K2,3055790
C02147-K2,3055810
C11509-K2,3055827
C10164-K1,3055842
C04549-K1,3055868
C06464-K1,3056021
C08707-K1,3056146
C11061-K1,3056161
C05031-K2,3056164
C04125-K2,3056180
C08707-K1,3056194
C03218-K2,3056204
C05031-K2,3056211
C03231-K2,3056212
C10585-K2,3056253
C03218-K2,3056293
C01922-K2,3056366
C02814-K1,3056387
C03218-K2,3056410
C00094-K3,3056555
C05753-K1,3056570
C07341-K1,3056574
C05753-K1,3056626
C07870-K2,3056643
C06362-K1,3056646
C06403-K2,3056709
C03843-K1,3056778
C11923-K2,3056803
C09933-K2,3056929
C01123-K1,3057009
C01138-K2,3057015
C03040-K2,3057055
C08489-K2,3057212
C10632-K1,3057214
C08962-K2,3057241
C02545-K2,3057275
C02181-K2,3057288
C05684-K1,3057298
C07212-K2,3057343
C11847-K2,3057355
C04108-K2,3057362
C05127-K1,3057397
C07212-K2,3057436
C02182-K1,3057503
C00854-K2,3057554
C00725-K1,3057579
C06341-K1,3057594
C10799-K1,3057613
C08489-K2,3057677
C05031-K2,3057810
C05684-K1,3057821
C00534-K2,3057859
C10766-K1,3057877
C08797-K1,3057898
C05684-K1,3057910
C02999-K2,3057985
C10933-K1,3057987
C06630-K2,3057989
C01182-K1,3058081
C09586-K2,3058136
C06630-K2,3058138
C00750-K2,3058205
C03278-K2,3058217
C04108-K2,3058246
C00750-K2,3058335
C11509-K2,3058351
C11509-K2,3058358
C11509-K2,3058433
C07957-K1,3058475
C10164-K1,3058557
C05381-K2,3058632
C05381-K2,3058711
C09933-K2,3058830
C06224-K2,3058838
C07901-K1,3058845
C06224-K2,3058898
C05031-K2,3058905
C13440-K2,3058943
C06962-K2,3058962
C04024-K2,3058963
C05031-K2,3058974
C05031-K2,3058991
C12861-K1,3058998
C05031-K2,3059013
C03278-K2,3059044
C05031-K2,3059049
C01155-K2,3059050
C12007-K2,3059052
C04034-K2,3059068
C11807-K1,3059105
C13171-K2,3059117
C11807-K1,3059150
C01529-K1,3059198
C11923-K2,3059207
C03278-K2,3059239
C11000-K2,3059304
C13037-K1,3059406
C13364-K1,3059514
C10568-K1,3059630
C09657-K2,3059644
C09301-K2,3059664
C11496-K2,3059671
C11496-K2,3059713
C09933-K2,3059799
C09933-K2,3059825
C05031-K2,3059849
C03341-K2,3059851
C09354-K1,3059871
C11923-K2,3059961
C09354-K1,3059998
C13364-K1,3060048
C11919-K2,3060076
C12476-K1,3060139
C06630-K2,3060165
C03285-K2,3060243
C03271-K1,3060275
C03285-K2,3060318
C05031-K2,3060359
C02147-K2,3060415
C07311-K1,3060447
C02147-K2,3060489
C05031-K2,3060497
C02147-K2,3060559
C08962-K2,3060578
C00952-K1,3060618
C08962-K2,3060629
C13249-K1,3060648
C00952-K1,3060649
C09868-K1,3060654
C13249-K1,3060655
C03218-K2,3060664
C07562-K2,3060719
C11413-K1,3060732
C11923-K2,3060772
C05031-K2,3060792
C13249-K1,3060803
C11309-K1,3060816
C05031-K2,3060845
C11309-K1,3060883
C12942-K2,3060895
C02181-K2,3060940
C05031-K2,3060944
C08106-K1,3060995
C05031-K2,3061010
C12448-K1,3061218
C05684-K1,3061292
C05381-K2,3061370
C11558-K2,3061378
C01909-K2,3061383
C01116-K2,3061447
C01521-K2,3061595
C06598-K1,3061618
C04361-K2,3061629
C01521-K2,3061657
C00294-K2,3061799
C07204-K1,3061807
C00294-K2,3061818
C07204-K1,3061819
C05031-K2,3061837
C05031-K2,3061838
C05381-K2,3061845
C05031-K2,3061846
C05031-K2,3061849
C05031-K2,3061853
C05031-K2,3061854
C00294-K2,3061864
C05031-K2,3061877
C13372-K1,3061878
C05031-K2,3061879
C05031-K2,3061887
C05031-K2,3061888
C05031-K2,3061890
C05031-K2,3061891
C05684-K1,3061898
C05031-K2,3061899
C05031-K2,3061900
C05031-K2,3061907
C05031-K2,3061967
C05031-K2,3061980
C05031-K2,3061982
C05381-K2,3062062
C05381-K2,3062064
C02921-K1,3062079
C05031-K2,3062097
C05031-K2,3062100
C13364-K1,3062121
C09908-K1,3062124
C01155-K2,3062152
C10955-K2,3062301
C04361-K2,3062355
C04361-K2,3062358
C11031-K2,3062368
C09657-K2,3062415
C11923-K2,3062424
C04597-K2,3062431
C09657-K2,3062433
C11923-K2,3062488
C05031-K2,3062528
C05307-K2,3062538
C10837-K2,3062582
C05031-K2,3062584
C07341-K1,3062587
C02231-K1,3062590
C09246-K1,3062602
C05031-K2,3062621
C11187-K1,3062637
C01727-K2,3062659
C02902-K2,3062660
C08489-K2,3062769
C05031-K2,3062852
C05472-K1,3062876
C00294-K2,3062902
C05031-K2,3062907
C05472-K1,3062908
C05031-K2,3062947
C05031-K2,3062960
C00294-K2,3062997
C07452-K1,3063048
C08662-K1,3063052
C05031-K2,3063059
C05031-K2,3063105
C01881-K1,3063117
C10308-K1,3063136
C06224-K2,3063160
C11919-K2,3063189
C10799-K1,3063200
C11919-K2,3063228
C09043-K1,3063253
C12591-K1,3063255
C12900-K2,3063258
C11919-K2,3063294
C01578-K1,3063296
C07997-K1,3063379
C09666-K2,3063409
C08962-K2,3063441
C00952-K1,3063451
C11923-K2,3063492
C00952-K1,3063582
C05704-K2,3063606
C11847-K2,3063616
C00426-K2,3063734
C11509-K2,3063760
C00426-K2,3063802
C11919-K2,3063885
C04034-K2,3063890
C10024-K1,3063957
C09933-K2,3063989
C09933-K2,3063997
C12982-K1,3064056
C04125-K2,3064074
C06420-K1,3064124
C02266-K2,3064185
C10024-K1,3064198
C08962-K2,3064369
C07867-K2,3064413
C00983-K1,3064444
C12626-K2,3064480
C09241-K2,3064502
C11343-K1,3064593
C11923-K2,3064629
C05245-K2,3064700
C11597-K2,3064716
C06744-K2,3064741
C06744-K2,3064751
C06744-K2,3064795
C13249-K1,3064842
C13249-K1,3064854
C13249-K1,3064886
C06744-K2,3064888
C04446-K1,3064901
C13249-K1,3064938
C09657-K2,3064941
C13249-K1,3064942
C00952-K1,3064964
C02749-K1,3065022
C00768-K2,3065085
C02749-K1,3065120
C00952-K1,3065122
C02749-K1,3065126
C09241-K2,3065178
C12942-K2,3065204
C09241-K2,3065247
C12942-K2,3065323
C03095-K2,3065357
C03095-K2,3065401
C03095-K2,3065415
C03095-K2,3065441
C05127-K1,3065481
C11529-K1,3065576
C11509-K2,3065578
C03095-K2,3065582
C13190-K2,3065589
C04108-K2,3065647
C13190-K2,3065658
C09314-K1,3065715
C13190-K2,3065718
C01521-K2,3065744
C08424-K1,3065773
C10266-K1,3065788
C01782-K2,3065813
C01116-K2,3065879
C12517-K2,3065890
C01116-K2,3065947
C07341-K1,3065956
C11143-K1,3065957
C07050-K1,3066008
C09301-K2,3066021
C01116-K2,3066051
C09554-K1,3066090
C09301-K2,3066091
C01116-K2,3066137
C11919-K2,3066141
C09471-K2,3066149
C00952-K1,3066270
C12250-K1,3066271
C10137-K2,3066278
C08962-K2,3066309
C09314-K1,3066450
C05753-K1,3066458
C08450-K2,3066537
C07220-K1,3066541
C07360-K1,3066571
C10955-K2,3066592
C07220-K1,3066621
C08962-K2,3066657
C02147-K2,3066672
C08962-K2,3066684
C07341-K1,3066692
C02147-K2,3066707
C07220-K1,3066750
C08593-K1,3066767
C07220-K1,3066774
C11444-K1,3066779
C13249-K1,3066790
C11597-K2,3066796
C07518-K2,3066801
C11597-K2,3066821
C03218-K2,3066828
C04125-K2,3066843
C04125-K2,3066855
C01953-K2,3066859
C11855-K1,3066888
C07341-K1,3066892
C08962-K2,3066895
C07341-K1,3066902
C10760-K2,3066913
C02082-K1,3067009
C13171-K2,3067027
C05031-K2,3067047
C07341-K1,3067061
C11944-K1,3067064
C11944-K1,3067098
C12961-K2,3067120
C11055-K1,3067172
C11143-K1,3067282
C04034-K2,3067332
C07562-K2,3067350
C13139-K1,3067437
C10320-K1,3067444
C08593-K1,3067479
C09872-K1,3067526
C02214-K2,3067530
C10364-K1,3067755
C06121-K2,3067804
C12900-K2,3067837
C01521-K2,3068035
C02342-K1,3068115
C00952-K1,3068197
C11269-K1,3068202
C11847-K2,3068270
C12680-K1,3068280
C10127-K2,3068302
C06224-K2,3068320
C08489-K2,3068367
C06224-K2,3068430
C10127-K2,3068456
C11873-K2,3068476
C11852-K1,3068486
C09657-K2,3068579
C08190-K2,3068654
C12420-K1,3068673
C03047-K2,3068764
C09800-K2,3068775
C09657-K2,3068858
C00854-K2,3068893
C10771-K1,3068957
C06121-K2,3068970
C06403-K2,3069032
C09868-K1,3069067
C11958-K1,3069116
C00649-K1,3069306
C01525-K2,3069383
C04034-K2,3069395
C11294-K2,3069437
C10149-K1,3069451
C01521-K2,3069454
C05302-K1,3069497
C08962-K2,3069530
C04034-K2,3069561
C04597-K2,3069589
C01333-K2,3069655
C04597-K2,3069706
C00854-K2,3069770
C08374-K1,3069812
C03095-K2,3069830
C11847-K2,3069837
C11919-K2,3069965
C00409-K1,3070067
C11919-K2,3070122
C11919-K2,3070128
C04597-K2,3070348
C11919-K2,3070420
C06265-K1,3070494
C02883-K2,3070508
C07910-K1,3070534
C04435-K1,3070548
C04108-K2,3070564
C10459-K1,3070660
C04361-K2,3070669
C08662-K1,3070741
C06220-K1,3070750
C01155-K2,3070801
C10837-K2,3070839
C02436-K1,3070880
C03285-K2,3070892
C09657-K2,3070908
C00854-K2,3070942
C11000-K2,3070947
C10026-K1,3070969
C02780-K2,3070971
C11919-K2,3071001
C11923-K2,3071061
C08637-K2,3071069
C11923-K2,3071091
C11923-K2,3071116
C05031-K2,3071198
C10010-K1,3071208
C11923-K2,3071333
C05175-K1,3071386
C05031-K2,3071518
C00259-K1,3071606
C11397-K1,3071625
C11397-K1,3071647
C09508-K1,3071665
C01154-K1,3071771
C12961-K2,3071777
C05381-K2,3071850
C10955-K2,3071853
C13019-K1,3071867
C06663-K2,3071874
C04726-K1,3071936
C00331-K1,3072005
C08662-K1,3072026
C10955-K2,3072030
C08662-K1,3072059
C09657-K2,3072199
C11237-K1,3072230
C08662-K1,3072330
C08662-K1,3072334
C07847-K2,3072335
C07957-K1,3072370
C08662-K1,3072405
C10998-K1,3072464
C02646-K1,3072560
C05472-K1,3072604
C05472-K1,3072665
C04108-K2,3072675
C05472-K1,3072715
C07223-K1,3072725
C05472-K1,3072736
C04108-K2,3072763
C04046-K2,3072881
C05472-K1,3072883
C05472-K1,3072896
C11444-K1,3072920
C04248-K2,3072965
C11444-K1,3073076
C11444-K1,3073096
C03467-K1,3073101
C04248-K2,3073115
C11298-K2,3073124
C11444-K1,3073238
C11444-K1,3073265
C10837-K2,3073292
C06224-K2,3073301
C08014-K1,3073334
C10986-K2,3073367
C06511-K1,3073395
C10837-K2,3073403
C10837-K2,3073465
C03285-K2,3073502
C03285-K2,3073582
C08348-K1,3073630
C00306-K1,3073694
C05031-K2,3073770
C05031-K2,3073778
C09657-K2,3073851
C01104-K2,3073861
C11159-K1,3073879
C05031-K2,3073975
C05381-K2,3074030
C04346-K2,3074079
C10010-K1,3074132
C10957-K2,3074159
C06940-K1,3074208
C03285-K2,3074218
C06026-K2,3074243
C09933-K2,3074366
C09933-K2,3074509
C06682-K1,3074512
C02147-K2,3074513
C06026-K2,3074518
C08989-K2,3074540
C06228-K1,3074553
C07686-K1,3074598
C06228-K1,3074600
C02999-K2,3074648
C06228-K1,3074661
C06228-K1,3074687
C07686-K1,3074750
C06228-K1,3074755
C08281-K2,3074792
C11444-K1,3074825
C06224-K2,3074834
C11444-K1,3074873
C06837-K1,3074894
C06224-K2,3074898
C11792-K1,3074924
C09468-K2,3074951
C02205-K1,3074970
C03278-K2,3075052
C02716-K2,3075128
C03363-K2,3075431
C00259-K1,3075494
C00952-K1,3075565
C10264-K1,3075626
C04125-K2,3075627
C02456-K1,3075657
C11847-K2,3075684
C02354-K2,3075860
C03218-K2,3075890
C06837-K1,3076002
C06420-K1,3076032
C06837-K1,3076059
C03218-K2,3076103
C01521-K2,3076127
C11730-K1,3076247
C06224-K2,3076284
C11923-K2,3076328
C07562-K2,3076344
C03218-K2,3076355
C13007-K1,3076370
C04125-K2,3076385
C11847-K2,3076404
C03218-K2,3076416
C11444-K1,3076419
C03218-K2,3076441
C09933-K2,3076463
C09420-K2,3076490
C05307-K2,3076514
C08894-K1,3076518
C02809-K2,3076544
C11444-K1,3076553
C09420-K2,3076555
C09420-K2,3076565
C02809-K2,3076579
C02809-K2,3076590
C05381-K2,3076613
C07878-K1,3076648
C08962-K2,3076657
C12267-K2,3076663
C05472-K1,3076686
C02354-K2,3076708
C10434-K1,3076736
C11923-K2,3076738
C02809-K2,3076752
C07925-K1,3076793
C11919-K2,3076817
C07227-K2,3076878
C03218-K2,3076898
C02716-K2,3076906
C01408-K1,3076915
C02999-K2,3076934
C06837-K1,3076950
C07686-K1,3076959
C04840-K1,3077009
C09933-K2,3077093
C08072-K1,3077162
C04108-K2,3077214
C05307-K2,3077222
C11444-K1,3077233
C11923-K2,3077255
C02883-K2,3077392
C11190-K1,3077400
C07646-K2,3077415
C05381-K2,3077472
C04759-K1,3077502
C06224-K2,3077635
C06190-K1,3077718
C11496-K2,3077744
C05061-K1,3077784
C06663-K2,3077792
C11496-K2,3077849
C07102-K1,3077870
C03218-K2,3077990
C01155-K2,3078062
C01155-K2,3078124
C02566-K1,3078162
C05031-K2,3078241
C01569-K1,3078273
C11919-K2,3078304
C05031-K2,3078348
C05031-K2,3078379
C04125-K2,3078453
C04968-K1,3078479
C05230-K1,3078483
C11923-K2,3078484
C05031-K2,3078491
C12971-K1,3078495
C04125-K2,3078497
C12002-K1,3078520
C12276-K1,3078574
C01155-K2,3078577
C11323-K1,3078583
C01155-K2,3078605
C12971-K1,3078629
C06320-K1,3078674
C11323-K1,3078755
C02387-K1,3078793
C11496-K2,3078804
C11496-K2,3078820
C11496-K2,3078829
C12517-K2,3078965
C09363-K2,3078978
C08269-K1,3079040
C03218-K2,3079051
C01482-K1,3079124
C06962-K2,3079131
C04034-K2,3079156
C05551-K2,3079176
C10010-K1,3079189
C05031-K2,3079202
C12900-K2,3079276
C06744-K2,3079339
C06744-K2,3079368
C10364-K1,3079412
C06744-K2,3079417
C07826-K1,3079419
C08190-K2,3079501
C10837-K2,3079523
C01563-K1,3079531
C03252-K1,3079533
C05031-K2,3079607
C01155-K2,3079616
C09800-K2,3079626
C08190-K2,3079691
C12061-K2,3079708
C01983-K1,3079733
C03218-K2,3079734
C05031-K2,3079751
C05307-K2,3079757
C05307-K2,3079760
C07638-K1,3079770
C11958-K1,3079771
C05031-K2,3079789
C05307-K2,3079837
C03218-K2,3079846
C05031-K2,3079862
C06630-K2,3079894
C00294-K2,3079937
C02147-K2,3079957
C05031-K2,3079969
C06663-K2,3079982
C05031-K2,3079987
C02545-K2,3080022
C11080-K1,3080047
C05031-K2,3080049
C07204-K1,3080097
C07925-K1,3080111
C05192-K2,3080116
C10224-K1,3080124
C11847-K2,3080155
C07204-K1,3080170
C06677-K1,3080183
C02472-K1,3080201
C03231-K2,3080202
C11919-K2,3080203
C01155-K2,3080255
C11323-K1,3080257
C11000-K2,3080272
C04741-K1,3080295
C05031-K2,3080404
C07204-K1,3080456
C05031-K2,3080471
C06224-K2,3080477
C10715-K2,3080540
C04108-K2,3080588
C04108-K2,3080592
C07686-K1,3080610
C00294-K2,3080620
C04125-K2,3080655
C01823-K1,3080656
C04108-K2,3080675
C04125-K2,3080697
C11323-K1,3080731
C06855-K1,3080764
C11323-K1,3080777
C05031-K2,3080792
C00294-K2,3080806
C00790-K1,3080811
C12920-K1,3080836
C05031-K2,3080854
C00557-K1,3080875
C13086-K2,3080892
C04034-K2,3080931
C13086-K2,3081102
C13171-K2,3081145
C09933-K2,3081149
C13190-K2,3081155
C13171-K2,3081191
C09933-K2,3081192
C03218-K2,3081230
C03218-K2,3081243
C01244-K1,3081309
C06420-K1,3081343
C10871-K1,3081369
C03218-K2,3081375
C06420-K1,3081424
C04346-K2,3081468
C04346-K2,3081474
C06224-K2,3081490
C13171-K2,3081517
C03218-K2,3081523
C05303-K1,3081549
C11509-K2,3081570
C13147-K1,3081608
C04277-K1,3081614
C07096-K2,3081623
C11309-K1,3081626
C06224-K2,3081646
C12991-K1,3081655
C02147-K2,3081711
C12028-K2,3081740
C03218-K2,3081743
C11923-K2,3081748
C02999-K2,3081779
C10507-K2,3081809
C03218-K2,3081823
C10215-K1,3081866
C05381-K2,3081893
C13447-K1,3081960
C10485-K1,3081986
C02545-K2,3082015
C05245-K2,3082020
C06464-K1,3082035
C01155-K2,3082042
C01521-K2,3082070
C05245-K2,3082101
C01155-K2,3082125
C08962-K2,3082128
C05031-K2,3082185
C02716-K2,3082202
C06988-K1,3082241
C11065-K1,3082254
C01155-K2,3082261
C05533-K1,3082280
C04046-K2,3082292
C11847-K2,3082312
C04034-K2,3082321
C07562-K2,3082329
C00750-K2,3082343
C10837-K2,3082367
C12942-K2,3082375
C03786-K1,3082377
C01155-K2,3082379
C05031-K2,3082394
C03218-K2,3082405
C00294-K2,3082414
C03218-K2,3082423
C05031-K2,3082461
C07171-K2,3082513
C09657-K2,3082819
C00952-K1,3082885
C09657-K2,3082898
C03066-K1,3082978
C00844-K1,3082987
C11323-K1,3083019
C04134-K1,3083032
C03278-K2,3083050
C08845-K3,3083109
C03750-K1,3083139
C00019-K1,3083278
C12738-K1,3083294
C09806-K1,3083385
C02354-K2,3083388
C06331-K2,3083436
C09882-K1,3083438
C09806-K1,3083443
C01755-K2,3083458
C00557-K1,3083566
C10883-K1,3083577
C10615-K1,3083583
C00557-K1,3083648
C13364-K1,3083757
C00557-K1,3083784
C00466-K1,3083790
C11543-K2,3083794
C00952-K1,3083807
C06224-K2,3083820
C03218-K2,3083834
C08962-K2,3083865
C00557-K1,3083866
C04172-K2,3083985
C10849-K1,3084012
C01119-K2,3084057
C03363-K2,3084135
C01521-K2,3084164
C06663-K2,3084258
C11847-K2,3084283
C08962-K2,3084416
C10755-K1,3084445
C06906-K1,3084451
C10837-K2,3084492
C11847-K2,3084536
C03218-K2,3084613
C11164-K1,3084624
C10837-K2,3084639
C11413-K1,3084700
C02147-K2,3084722
C01155-K2,3085027
C01155-K2,3085052
C01196-K1,3085095
C12897-K1,3085120
C08315-K1,3085175
C04928-K1,3085206
C00768-K2,3085305
C03218-K2,3085439
C08438-K1,3085479
C09241-K2,3085512
C08831-K1,3085513
C04108-K2,3085526
C04034-K2,3085605
C04108-K2,3085687
C13171-K2,3085733
C02354-K2,3085750
C13171-K2,3085759
C01521-K2,3085765
C05992-K1,3085769
C00235-K2,3085784
C03218-K2,3085829
C09063-K1,3085835
C07311-K1,3085882
C08918-K2,3085928
C11597-K2,3085934
C05031-K2,3086013
C10585-K2,3086031
C13005-K1,3086050
C00329-K2,3086060
C09848-K2,3086062
C01155-K2,3086102
C03218-K2,3086129
