transaction_id,device_id
3000001,SM-T810 Build/NRD90M | Android 7.0 | chrome 62.0 for android | 2048x1536
3002286,Windows |  | chrome 62.0 | 
3002287,Windows | Windows 8.1 | chrome 62.0 | 1366x768
3002288,Windows | Windows 10 | edge 14.0 | 1366x768
3002290, |  | mobile safari 11.0 | 
3002294,Windows | Windows 10 | chrome 62.0 | 1600x900
3002322,Trident/7.0 | Windows 8.1 | ie 11.0 for desktop | 1440x900
3002334,Windows |  | chrome 62.0 | 
3002338,Windows |  | chrome 62.0 | 
3002340,Windows | Windows 10 | firefox 57.0 | 1920x1080
3002343,iOS Device | iOS 11.1.2 | mobile safari 11.0 | 2048x1536
3002346,iOS Device | iOS 11.1.2 | mobile safari 11.0 | 2208x1242
3002347,Trident/7.0 | Windows 10 | ie 11.0 for desktop | 
3002348,iOS Device | iOS 11.1.2 | mobile safari 11.0 | 2048x1536
3002351,iOS Device | iOS 11.1.0 | mobile safari 11.0 | 2048x1536
3002356,iOS Device | iOS 11.1.2 | mobile safari 11.0 | 1334x750
3002360,Windows | Windows 10 | chrome 62.0 | 1366x768
3002362,SM-G900F Build/MMB29M |  | chrome 62.0 for android | 
3002363,MacOS | Mac OS X 10_13_1 | safari generic | 1600x900
3002376,Windows | Windows 7 | chrome 62.0 | 1600x900
3002381,Windows |  | chrome 62.0 | 
3002385,SAMSUNG | Android 5.1.1 | chrome generic | 1920x1080
3002386, | Linux | chrome 62.0 | 1920x1080
3002393,Windows |  | firefox 57.0 | 
3002400, |  | safari generic | 
3002402,Windows | Windows 10 | edge 15.0 | 1600x900
3002406,MacOS | Mac OS X 10_10_5 | safari generic | 1280x800
3002408,Windows | Windows 8.1 | chrome 62.0 | 1366x768
3002412,iOS Device | iOS 11.1.2 | mobile safari 11.0 | 2208x1242
3002419,Windows | Windows 10 | chrome 62.0 | 1280x800
3002420,M4 SS4450 Build/MRA58K |  | other | 
3002423,MacOS | Mac OS X 10_11_6 | safari generic | 1440x900
3002430,MacOS | Mac OS X 10_11_6 | safari generic | 1440x900
3002437,Windows | Windows 10 | edge 16.0 | 
3002445,Windows |  | chrome 61.0 | 
3002446,MacOS | Mac OS X 10_11_6 | safari generic | 1440x900
3002447,MacOS | Mac OS X 10_13_1 | safari generic | 1366x768
3002451, |  | mobile safari 11.0 | 
3002452,Windows |  | edge 15.0 | 
3002456,MacOS | Mac | safari generic | 1440x900
3002458,LG-K500 Build/MMB29M |  | chrome 62.0 for android | 
3002466,MacOS | Mac OS X 10_10_5 | safari generic | 1440x900
3002469,iOS Device | iOS 10.3.3 | mobile safari 10.0 | 2208x1242
3002470, |  | mobile safari 11.0 | 
3002474,MacOS | Mac OS X 10_13_1 | safari generic | 1440x900
3002476,rv:52.0 | Windows 10 | firefox | 1440x900
3002479,iOS Device | iOS 10.3.3 | mobile safari 10.0 | 2048x1536
3002484,iOS Device | iOS 10.3.3 | mobile safari 10.0 | 2208x1242
3002486,iOS Device | iOS 11.1.2 | mobile safari 11.0 | 2224x1668
3002492,iOS Device | iOS 11.0.1 | mobile safari 11.0 | 2048x1536
3002493,Windows |  | chrome 62.0 | 
3002503, |  | mobile safari generic | 
3002504,iOS Device | iOS 10.3.3 | mobile safari 10.0 | 2208x1242
3002505,iOS Device | iOS 11.2.0 | mobile safari 11.0 | 2436x1125
3002513,Windows |  | chrome 61.0 | 
3002519,Moto C Build/NRD90M.063 |  | chrome 62.0 for android | 
3002520,Windows | Windows 10 | edge 15.0 | 1280x1024
3002530,Windows | Windows 10 | edge 14.0 | 1280x1024
3002531,Windows |  | chrome 61.0 | 
3002532, |  | chrome 62.0 | 
3002536,Windows | Windows 10 | edge 14.0 | 1280x1024
3002537,iOS Device | iOS 11.1.2 | chrome 62.0 for ios | 2048x1536
3002541, |  | mobile safari 11.0 | 
3002542,iOS Device | iOS 11.1.2 | mobile safari 11.0 | 2048x1536
3002544,iOS Device | iOS 11.1.2 | mobile safari 11.0 | 2224x1668
3002546,iOS Device | iOS 11.0.3 | mobile safari 11.0 | 2048x1536
3002549,SM-J700M Build/MMB29K |  | chrome 61.0 for android | 
3002552,Windows | Windows 10 | chrome 62.0 | 1366x768
3002553,iOS Device | iOS 11.1.2 | mobile safari 11.0 | 2208x1242
3002557,Windows | Windows 10 | chrome 62.0 | 1920x1080
3002560,MacOS | Mac OS X 10_10_5 | safari generic | 1280x800
3002562,Windows |  | chrome 62.0 | 
3002563,Windows |  | chrome 61.0 | 
3002564, |  | chrome 62.0 | 
3002568,Windows |  | chrome 61.0 | 
3002578,Windows | Windows 10 | chrome 62.0 | 1366x768
3002580,MacOS | Mac OS X 10_10_5 | safari generic | 1280x800
3002583,iOS Device | iOS 10.2.1 | mobile safari 10.0 | 2208x1242
3002585,Windows | Windows 10 | edge 14.0 | 1280x1024
3002587,iOS Device | iOS 11.1.2 | mobile safari 11.0 | 1334x750
3002588,Windows |  | chrome 62.0 | 
3002590,MacOS | Mac OS X 10_11_5 | safari generic | 1280x800
3002591,iOS Device | iOS 9.3.5 | mobile safari 9.0 | 1024x768
3002592,iOS Device | iOS 11.1.2 | mobile safari 11.0 | 1334x750
3002593,Trident/7.0 | Windows 10 | ie 11.0 for tablet | 1366x768
3002595,BLL-L23 Build/HUAWEIBLL-L23 |  | chrome 62.0 for android | 
3002599,iOS Device | iOS 9.3.5 | mobile safari 9.0 | 2048x1536
3002601,KYOCERA-C6742A Build/LMY47V | Android 5.1.1 | chrome generic | 960x540
3002605,MacOS | Mac OS X 10_10_5 | safari generic | 1440x900
3002610,Windows | Windows 7 | chrome 62.0 | 1366x768
3002612, |  | chrome 62.0 | 
3002619,iOS Device | iOS 11.1.2 | mobile safari 11.0 | 2208x1242
3002625,Trident/7.0 | Windows 7 | ie 11.0 for desktop | 1600x900
3002627, |  | mobile safari 10.0 | 
3002629,Windows | Windows 10 | chrome 62.0 | 1920x1080
3002634,Windows |  | chrome 62.0 | 
3002635,iOS Device | iOS 11.1.2 | mobile safari 11.0 | 1334x750
3002645,Windows |  | chrome 62.0 | 
3002651,Windows | Windows 7 | chrome 62.0 | 1920x1080
3002653,SM-T700 Build/MMB29K |  | chrome 62.0 for android | 
3002655,SM-G955U Build/NRD90M | Android 7.0 | chrome 62.0 for android | 
3002656,Windows | Windows 10 | edge 15.0 | 
3002657,Windows |  | chrome 62.0 | 
3002660,Windows |  | chrome 62.0 | 
3002661,Trident/7.0 |  | ie 11.0 for desktop | 
3002663,Windows | Windows 7 | chrome 62.0 | 1920x1080
3002668,MacOS | Mac OS X 10_12_5 | safari generic | 1440x900
3002670,KYOCERA-C6742A Build/LMY47V | Android 5.1.1 | chrome generic | 960x540
3002671,iOS Device | iOS 10.3.3 | mobile safari 10.0 | 2048x1536
3002675,Windows |  | chrome 62.0 | 
3002679,Windows | Windows 10 | firefox 57.0 | 1600x900
3002681,MacOS | Mac OS X 10_12_5 | safari generic | 1440x900
3002694, |  | mobile safari 11.0 | 
3002696, |  | chrome 62.0 | 
3002697,Windows |  | chrome 62.0 | 
3002700,Windows | Windows 7 | chrome 62.0 | 1920x1080
3002703,Windows | Windows 10 | edge 15.0 | 
3002716,iOS Device | iOS 11.1.2 | mobile safari 11.0 | 1334x750
3002726, |  | chrome 49.0 | 
3002732, |  | firefox 57.0 | 
3002737, |  | chrome 49.0 | 
3002741,iOS Device | iOS 11.1.1 | mobile safari 11.0 | 1334x750
3002745,Trident/7.0 |  | ie 11.0 for tablet | 
3002753,Windows | Windows 10 | chrome 62.0 | 1366x768
3002758,Windows |  | chrome 62.0 | 
3002766,iOS Device | iOS 11.1.2 | mobile safari 11.0 | 1334x750
3002771,SM-G920V Build/NRD90M | Android 7.0 | chrome 56.0 for android | 2560x1440
3002775,Windows |  | chrome 62.0 | 
3002778,Windows | Windows 10 | edge 15.0 | 
3002784,rv:56.0 |  | firefox 56.0 | 
3002788, |  | chrome 62.0 | 
3002790,Windows | Windows 7 | chrome 62.0 | 1920x1080
3002792,Windows |  | chrome 62.0 | 
3002795,iOS Device | iOS 11.1.1 | mobile safari 11.0 | 1334x750
3002796,VS500 | Android 7.0 | android webview 4.0 | 1280x720
3002802,iOS Device | iOS 10.3.3 | mobile safari 10.0 | 1334x750
3002808,Windows |  | chrome 62.0 | 
3002809,iOS Device | iOS 11.1.2 | mobile safari 11.0 | 1136x640
3002810,rv:56.0 | Mac OS X 10.9 | firefox 56.0 | 1440x900
3002818,iOS Device | iOS 11.1.2 | mobile safari 11.0 | 2208x1242
3002820,KFFOWI Build/LVY48F | Android 5.1.1 | chrome generic | 1024x600
3002821,MacOS | Mac OS X 10_9_5 | safari generic | 1440x900
3002825, |  | mobile safari generic | 
3002826, |  | firefox 57.0 | 
3002828,KFFOWI Build/LVY48F | Android 5.1.1 | chrome generic | 1024x600
3002829,Moto E (4) Build/NMA26.42-19 |  | chrome generic | 
3002831, |  | safari generic | 
3002833,Windows | Windows 10 | edge 15.0 | 1280x1024
3002839,SAMSUNG |  | samsung browser 6.2 | 
3002840,KFFOWI Build/LVY48F | Android 5.1.1 | chrome generic | 1024x600
3002851,Windows |  | chrome 62.0 | 
3002856,iOS Device | iOS 11.1.2 | mobile safari 11.0 | 2208x1242
3002857,Windows | Windows 7 | chrome 61.0 | 1920x1080
3002858,MacOS | Mac OS X 10_11_6 | safari generic | 2880x1800
3002860,Ilium L910 Build/MRA58K |  | chrome 62.0 for android | 
3002862,MacOS | Mac OS X 10_12_6 | chrome 62.0 | 2560x1600
3002865,iOS Device | iOS 10.3.2 | mobile safari 10.0 | 1334x750
3002871,iOS Device | iOS 11.1.2 | mobile safari 11.0 | 2732x2048
3002872,Windows | Windows 10 | chrome 62.0 | 1366x768
3002876,Windows |  | chrome 62.0 | 
3002877,MacOS | Mac OS X 10_12_6 | chrome 62.0 | 2880x1800
3002879,SM-J700M Build/MMB29K |  | chrome 62.0 for android | 
3002885,Windows |  | chrome 62.0 | 
3002886,Windows |  | chrome 62.0 | 
3002887,Windows |  | chrome 62.0 | 
3002891,MacOS | Mac OS X 10_13_1 | safari generic | 2880x1800
3002894, |  | chrome 62.0 | 
3002895,Windows | Windows 10 | edge 15.0 | 1920x1080
3002896,iOS Device | iOS 11.1.2 | mobile safari generic | 2001x1125
3002898,LG-H420 Build/LRX21Y |  | other | 
3002899,iOS Device | iOS 10.3.2 | mobile safari 10.0 | 2048x1536
3002901,Windows |  | chrome 62.0 | 
3002902,Windows | Windows 8.1 | firefox 57.0 | 1024x768
3002906,Windows | Windows 10 | chrome 62.0 | 1600x900
3002909,XT1032 Build/LPBS23.13-56-2 |  | chrome 55.0 for android | 
3002910, |  | chrome 49.0 | 
3002911,Windows | Windows 10 | chrome 62.0 | 1366x768
3002916,SM-G531H Build/LMY48B |  | chrome 62.0 for android | 
3002918, |  | mobile safari 11.0 | 
3002925,GT-I9060M Build/KTU84P |  | chrome 62.0 for android | 
3002927,iOS Device | iOS 11.1.2 | chrome 62.0 for ios | 2048x1536
3002928,Windows |  | chrome 62.0 | 
3002932, |  | chrome 62.0 | 
3002942,MacOS | Mac OS X 10_12_6 | safari generic | 5120x2880
3002952,Windows |  | chrome 62.0 | 
3002956,Windows |  | edge 15.0 | 
3002957,rv:38.0 |  | firefox | 
3002958, |  | chrome 62.0 | 
3002962,iOS Device | iOS 10.3.3 | mobile safari 10.0 | 2048x1536
3002963, |  | chrome 62.0 | 
3002965, |  | mobile safari 11.0 | 
3002966, |  | chrome 49.0 | 
3002967,iOS Device | iOS 11.1.2 | mobile safari 11.0 | 2732x2048
3002968, |  | chrome 62.0 | 
3002973,Windows | Windows Vista | firefox 52.0 | 1280x800
3002974, |  | chrome 49.0 | 
3002977,iOS Device | iOS 10.3.2 | mobile safari 10.0 | 2048x1536
3002983,iOS Device | iOS 10.3.3 | mobile safari 10.0 | 1136x640
3002985,Windows |  | edge 15.0 | 
3002986, |  | chrome 62.0 | 
3002991,Windows |  | chrome 62.0 | 
3002995,Windows | Windows 10 | chrome 62.0 | 1366x768
3003002,Windows | Windows 10 | edge 14.0 | 1366x768
3003004,iOS Device | iOS 10.3.3 | mobile safari 10.0 | 1136x640
3003005,Windows |  | chrome 62.0 | 
3003020,MacOS | Mac OS X 10_12_6 | chrome 62.0 | 2880x1800
3003026,SM-J700M Build/MMB29K |  | chrome 61.0 for android | 
3003041,Windows | Windows 7 | chrome 62.0 | 
3003045,Windows | Windows 7 | chrome 62.0 | 
3003049,LGMP260 Build/NRD90U | Android 7.0 | chrome 61.0 for android | 1280x720
3003073,SM-E500M Build/KTU84P |  | chrome 62.0 for android | 
3003082,Windows | Windows 10 | chrome 62.0 | 1920x1080
3003084,Windows | Windows 10 | chrome 62.0 | 1920x1080
3003085,Trident/7.0 |  | ie 11.0 for desktop | 
3003093,Windows | Windows 10 | chrome 62.0 | 1920x1080
3003111,TA-1003 |  | chrome 62.0 for android | 
3003121,iOS Device | iOS 11.1.2 | mobile safari 11.0 | 1334x750
3003129, |  | chrome 61.0 | 
3003159,Windows | Windows 10 | chrome 62.0 | 1920x1080
3003160,MacOS | Mac OS X 10_12_6 | chrome 61.0 | 1440x900
3003172,Windows | Windows 7 | chrome 62.0 | 1920x1200
3003187, | Android | chrome 61.0 | 855x480
3003194,iOS Device | iOS 10.3.3 | mobile safari 10.0 | 2048x1536
3003197,Windows | Windows 10 | chrome 62.0 | 1600x900
3003200,iOS Device | iOS 11.0.1 | mobile safari uiwebview | 2048x1536
3003205,Windows | Windows 10 | edge 15.0 | 1366x768
3003212,Trident/7.0 | Windows 7 | ie 11.0 for desktop | 
3003218,Windows | Windows 10 | edge 16.0 | 
3003220,rv:57.0 | Mac OS X 10.9 | firefox 57.0 | 1440x900
3003232,MacOS | Mac OS X 10_12_6 | safari generic | 2560x1600
3003233, |  | chrome 62.0 | 
3003246,rv:57.0 | Windows 10 | firefox | 1366x768
3003259,rv:11.0 | Windows 7 | ie 11.0 for desktop | 1920x1080
3003260,MacOS | Mac OS X 10_13_1 | safari generic | 4096x2304
3003265,iOS Device | iOS 11.1.2 | mobile safari 11.0 | 2732x2048
3003285,iOS Device | iOS 11.1.2 | mobile safari 11.0 | 1334x750
3003286,iOS Device | iOS 11.1.2 | mobile safari 11.0 | 2208x1242
3003287,Windows |  | chrome 62.0 | 
3003291,iOS Device | iOS 11.1.2 | mobile safari 11.0 | 1334x750
3003300,Windows | Windows 8.1 | chrome 62.0 | 
3003301,iOS Device | iOS 11.1.2 | mobile safari 11.0 | 2208x1242
3003310,Windows | Windows Vista | chrome 49.0 | 1280x800
3003314,Windows | Windows 7 | chrome 62.0 | 1024x768
3003316,Windows | Windows 7 | chrome 62.0 | 1024x768
3003318, | Linux | chrome 62.0 | 1366x768
3003319,Windows | Windows 7 | chrome 62.0 | 1024x768
3003330,rv:11.0 |  | ie 11.0 for desktop | 
3003331,iOS Device | iOS 11.1.2 | mobile safari 11.0 | 2208x1242
3003332,iOS Device | iOS 11.1.1 | mobile safari 11.0 | 2048x1536
3003334,iOS Device | iOS 11.1.2 | mobile safari 11.0 | 2208x1242
3003335,rv:11.0 |  | ie 11.0 for desktop | 
3003348,Trident/7.0 |  | ie 11.0 for desktop | 
3003350,iOS Device | iOS 11.1.2 | mobile safari generic | 1334x750
3003351,Windows | Windows 10 | edge 15.0 | 
3003352,Windows | Windows 7 | chrome 62.0 | 1024x768
3003354,MacOS | Mac OS X 10_13_1 | chrome 62.0 | 5120x2880
3003355,Windows | Windows 7 | chrome 62.0 | 1024x768
3003358, |  | mobile safari 11.0 | 
3003359,SAMSUNG SM-G950U Build/NRD90M | Android 7.0 | samsung browser 6.2 | 2220x1080
3003361,Trident/7.0 | Windows 7 | ie 11.0 for desktop | 1600x900
3003365,Windows | Windows 7 | chrome 62.0 | 1024x768
3003367,Trident/7.0 | Windows 8.1 | ie 11.0 for desktop | 1440x900
3003372,SAMSUNG SM-G950U Build/NRD90M | Android 7.0 | samsung browser 6.2 | 2220x1080
3003375,MacOS | Mac OS X 10_11_6 | chrome 62.0 | 1920x1080
3003378,Windows |  | chrome 62.0 | 
3003388,Windows | Windows 10 | chrome 62.0 | 1280x1024
3003389,Windows | Windows 7 | chrome 62.0 | 1600x900
3003400,iOS Device | iOS 10.3.3 | mobile safari generic | 1334x750
3003407,rv:11.0 |  | ie 11.0 for desktop | 
3003409,Windows | Windows 7 | chrome 62.0 | 1600x900
3003412,VS988 Build/NRD90U | Android 7.0 | chrome 62.0 for android | 2672x1440
3003418,Windows | Windows 7 | firefox 57.0 | 1440x900
3003424,Windows | Windows 8.1 | chrome 62.0 | 1600x900
3003436,iOS Device | iOS 10.3.1 | mobile safari 10.0 | 2001x1125
3003437, |  | chrome 49.0 | 
3003439,Windows |  | chrome 62.0 | 
3003444,iOS Device | iOS 10.3.1 | mobile safari 10.0 | 2001x1125
3003447,MacOS | Mac OS X 10_10_5 | chrome 62.0 | 1680x1050
3003452,Windows NT 6.1 |  | ie | 
3003468,MacOS | Mac OS X 10_11_6 | chrome 61.0 | 2560x1600
3003472,Windows | Windows 10 | chrome 62.0 | 1366x768
3003473,Windows | Windows 10 | chrome 62.0 | 1920x1080
3003475,Windows | Windows 7 | chrome 62.0 | 1366x768
3003476,Windows | Windows 10 | chrome 62.0 | 1366x768
3003481,SAMSUNG SM-G950U Build/NRD90M | Android 7.0 | samsung browser 6.2 | 2220x1080
3003483,Trident/7.0 |  | ie 11.0 for desktop | 
3003485, |  | chrome 62.0 | 
3003493,Windows | Windows 8.1 | chrome 62.0 | 1366x768
3003495,Trident/7.0 | Windows 7 | ie 11.0 for desktop | 1680x1050
3003499,MacOS | Mac OS X 10_12_5 | safari generic | 1280x800
3003501,Windows | Windows 8.1 | chrome 62.0 | 1920x1080
3003502,Windows NT 6.1 | Windows 7 | ie | 1920x1080
3003509, |  | chrome 62.0 | 
3003513, |  | chrome 62.0 | 
3003518,iOS Device | iOS 11.0.2 | mobile safari 11.0 | 2732x2048
3003521, |  | chrome 62.0 | 
3003535, |  | chrome 62.0 | 
3003547,Windows | Windows 7 | chrome 62.0 | 1366x768
3003550,Windows | Windows 10 | firefox 57.0 | 1920x1080
3003556, |  | mobile safari 11.0 | 
3003562,Windows | Windows 10 | chrome 62.0 | 1600x900
3003565,iOS Device | iOS 11.2.0 | mobile safari 11.0 | 1334x750
3003567,Windows | Windows 7 | chrome 62.0 | 1680x1050
3003573,Windows | Windows 7 | chrome 62.0 | 2560x1440
3003579,Windows | Windows 10 | chrome 62.0 | 1280x1025
3003585,SM-G955U Build/NRD90M | Android 7.0 | chrome 62.0 for android | 2220x1080
3003586,iOS Device | iOS 11.2.0 | mobile safari generic | 2208x1242
3003599,Windows | Windows 10 | chrome 62.0 | 1280x720
3003600,Trident/7.0 | Windows 7 | ie 11.0 for desktop | 1920x1080
3003607,SAMSUNG SM-J327T Build/NRD90M | Android 7.0 | samsung browser 6.2 | 1280x720
3003614,Windows | Windows 10 | chrome 62.0 | 1366x768
3003615,Windows | Windows 7 | chrome 62.0 | 1440x900
3003616,iOS Device | iOS 11.1.2 | mobile safari 11.0 | 1334x750
3003618,rv:52.0 | Windows Vista | firefox 52.0 | 1280x800
3003619,Windows | Windows 10 | chrome 62.0 | 1920x1080
3003620,SM-A710M Build/LMY47X |  | chrome 60.0 for android | 
3003623,SM-G532M Build/MMB29T |  | Samsung/SM-G532M | 
3003624,Windows | Windows 10 | chrome 62.0 | 1920x1080
3003627,Windows | Windows 10 | firefox 57.0 | 1920x1080
3003631,Trident/7.0 | Windows 8.1 | ie 11.0 for desktop | 
3003643,Windows | Windows 10 | chrome 62.0 | 1920x1080
3003648,iOS Device | iOS 11.0.1 | mobile safari 11.0 | 2048x1536
3003649,Windows | Windows 7 | chrome 62.0 | 1440x900
3003653,MacOS | Mac OS X 10_13_1 | safari generic | 1440x900
3003661,Windows | Windows 10 | edge 15.0 | 
3003665,iOS Device | iOS 11.1.2 | mobile safari 11.0 | 1334x750
3003671,iOS Device | iOS 11.1.2 | mobile safari 11.0 | 2208x1242
3003675,iOS Device | iOS 11.1.2 | mobile safari 11.0 | 2048x1536
3003685,iOS Device | iOS 10.3.3 | mobile safari 10.0 | 1136x640
3003686,Windows | Windows 10 | edge 14.0 | 1920x1080
3003688,MacOS | Mac OS X 10_13_1 | safari generic | 2560x1600
3003695,iOS Device | iOS 10.3.3 | mobile safari 10.0 | 1136x640
3003697,MacOS | Mac OS X 10_12_5 | chrome 61.0 | 2560x1600
3003704,iOS Device | iOS 11.1.2 | mobile safari 11.0 | 1136x640
3003708,MacOS | Mac OS X 10_9_5 | safari generic | 1440x900
3003715,Windows | Windows 10 | chrome 62.0 | 1920x1080
3003734,Windows | Windows 10 | firefox 52.0 | 1920x1080
3003737,Windows | Windows 10 | chrome 62.0 | 2560x1080
3003740,Windows | Windows 10 | edge 15.0 | 1366x768
3003747,Windows | Windows 10 | edge 14.0 | 2160x1440
3003748,Trident/7.0 | Windows 10 | ie 11.0 for tablet | 1920x1080
3003754,iOS Device | iOS 11.1.2 | mobile safari 11.0 | 2208x1242
3003758, |  | firefox 57.0 | 
3003761,iOS Device | iOS 10.3.3 | mobile safari generic | 2048x1536
3003767,iOS Device | iOS 10.3.3 | mobile safari 10.0 | 1334x750
3003771,Windows |  | chrome 62.0 | 
3003772,iOS Device | iOS | mobile safari 8.0 | 1024x768
3003776,Windows | Windows 7 | chrome 62.0 | 1920x1080
3003777,Windows | Windows 7 | chrome 62.0 | 1920x1080
3003779,Moto G Play Build/MPIS24.241-15.3-26 |  | chrome 62.0 for android | 
3003782,Windows | Windows 7 | chrome 62.0 | 1600x900
3003783,Windows | Windows 10 | edge 15.0 | 1920x1080
3003784,Trident/7.0 | Windows 10 | ie 11.0 for desktop | 1280x1024
3003785,Windows | Windows 10 | chrome 62.0 | 
3003790,Windows | Windows 7 | chrome 62.0 | 1366x768
3003792, |  | chrome 62.0 | 
3003794,iOS Device | iOS 11.1.1 | mobile safari 11.0 | 1136x640
3003802,Windows | Windows 10 | chrome 62.0 | 1280x1024
3003803,Windows | Windows 10 | edge 15.0 | 1920x1080
3003820,Windows |  | chrome 62.0 | 
3003821,iOS Device | iOS 10.3.3 | chrome 62.0 for ios | 2048x1536
3003822,Windows | Windows 10 | chrome 62.0 | 1680x1050
3003832,Windows | Windows 10 | chrome 62.0 | 1600x900
3003838,iOS Device | iOS 11.1.2 | mobile safari 11.0 | 2048x1536
3003839, |  | chrome 62.0 | 
3003841,Windows | Windows 10 | chrome 62.0 | 1920x1080
3003843,Windows | Windows 10 | chrome 62.0 | 1920x1080
3003849,Windows | Windows 10 | edge 16.0 | 1600x900
3003885,Nexus 6P Build/OPR5.170623.011 | Android 8.0.0 |  | 2562x1442
3003886,MacOS | Mac OS X 10_12_6 | safari generic | 2560x1600
3003887,Windows | Windows 7 | chrome 62.0 | 1600x900
3003896,Trident/7.0 | Windows 10 | ie 11.0 for desktop | 
3003916,MacOS | Mac OS X 10_13_1 | safari generic | 1440x900
3003917, |  | safari generic | 
3003920,Windows | Windows 10 | edge 16.0 | 1600x900
3003925, | Android | chrome 62.0 | 801x480
3003930,iOS Device | iOS 10.3.3 | mobile safari 10.0 | 1136x640
3003932,Windows |  | chrome 62.0 | 
3003935,Trident/7.0 | Windows 8.1 | ie 11.0 for desktop | 
3003945,Windows | Windows 10 | chrome 62.0 | 1366x768
3003949,Trident/7.0 | Windows 10 | ie 11.0 for tablet | 2736x1824
3003952,Windows | Windows 10 | edge 15.0 | 
3003968,SM-J510MN Build/MMB29M |  | chrome 62.0 for android | 
3003973,Trident/7.0 | Windows 7 | ie 11.0 for desktop | 1280x1024
3003978,MacOS | Mac OS X 10_10_5 | chrome 62.0 | 1440x900
3003982,iOS Device | iOS 11.1.2 | mobile safari 11.0 | 1136x640
3004004,SM-G935F Build/NRD90M |  | chrome 62.0 for android | 
3004005,Windows | Windows 7 | chrome 62.0 | 1920x1080
3004010,iOS Device | iOS 11.1.2 | mobile safari 11.0 | 1334x750
3004024,Windows |  | chrome 62.0 | 
3004025,iOS Device | iOS 11.1.2 | mobile safari 11.0 | 1334x750
3004030,iOS Device | iOS 11.0.3 | mobile safari 11.0 | 2048x1536
3004032,MacOS | Mac OS X 10_13_1 | safari generic | 1920x1080
3004037, |  | safari generic | 
